transaction_id,card,merchant,gender,job,category,city,state,zip,trans_hour,trans_minute,trans_second,trans_year,trans_month,trans_day,distance,age,amt,city_pop,is_fraud
txn_0000284,card_0026,merchant_028,F,job_17,travel,city_06,S02,79385,21,49,29,2025,1,25,1.439,46.0,87.23,23326.0,0
txn_0000684,card_0012,merchant_191,M,job_12,shopping_pos,city_40,S14,64844,14,17,30,2025,12,21,19.406,62.0,74.18,122514.0,0
txn_0007318,card_0296,merchant_083,M,job_22,food_dining,city_56,S04,57932,17,39,35,2025,12,22,321.039,42.0,269.63,9859.0,0
txn_0006372,card_0645,merchant_183,F,job_18,food_dining,city_53,S11,35141,3,9,15,2025,12,4,8.776,29.0,39.44,16870.0,0
txn_0005869,card_0408,merchant_160,M,job_13,travel,city_14,S13,27071,11,9,26,2025,12,19,28.635,56.0,123.99,42019.0,0
txn_0000352,card_0497,merchant_202,F,job_20,shopping_pos,city_29,S12,23206,18,26,27,2025,12,8,33.098,46.0,146.0,13751.0,0
txn_0003216,card_0591,merchant_052,M,job_15,entertainment,city_11,S06,40838,21,59,38,2025,4,14,32.789,42.0,38.48,22346.0,0
txn_0007670,card_0738,merchant_069,M,job_05,shopping_pos,city_31,S14,76634,14,7,39,2025,5,29,7.968,38.0,77.57,17700.0,0
txn_0006875,card_0093,merchant_044,F,job_13,entertainment,city_42,S08,39361,9,3,36,2025,10,3,12.046,38.0,129.84,7476.0,0
txn_0005809,card_0169,merchant_172,F,job_00,entertainment,city_09,S03,40019,4,19,39,2025,12,12,36.634,55.0,30.84,10738.0,0
txn_0001261,card_0839,merchant_187,M,job_06,misc_net,city_51,S12,38324,7,35,8,2025,3,10,21.261,43.0,214.04,106986.0,0
txn_0007024,card_0490,merchant_070,M,job_09,misc_net,city_23,S00,76340,12,18,30,2025,7,6,15.566,26.0,301.64,23165.0,0
txn_0002192,card_0619,merchant_033,F,job_14,food_dining,city_25,S00,24656,7,46,42,2025,1,5,46.708,56.0,70.38,32236.0,0
txn_0006112,card_0579,merchant_212,F,job_13,gas_transport,city_39,S10,51985,9,13,47,2025,5,29,14.895,30.0,346.92,26362.0,0
txn_0000951,card_0251,merchant_037,F,job_16,shopping_net,city_18,S07,14136,22,0,33,2025,2,2,74.554,38.0,72.0,37061.0,0
txn_0006143,card_0680,merchant_158,M,job_09,grocery_pos,city_39,S12,53102,10,36,16,2025,1,16,15.54,48.0,118.81,35423.0,0
txn_0005026,card_0401,merchant_178,M,job_12,misc_net,city_00,S01,85845,20,38,10,2025,7,3,12.229,64.0,181.22,91321.0,0
txn_0005998,card_0685,merchant_115,M,job_10,gas_transport,city_21,S03,79018,5,21,56,2025,4,29,7.101,48.0,82.34,7218.0,0
txn_0003585,card_0675,merchant_158,M,job_10,grocery_pos,city_25,S07,79653,6,55,50,2025,7,17,54.049,18.0,61.32,9544.0,0
txn_0004180,card_0387,merchant_093,M,job_07,personal_care,city_15,S02,16411,8,26,56,2025,7,8,26.027,64.0,36.0,31746.0,0
txn_0005735,card_0559,merchant_109,M,job_16,health_fitness,city_12,S06,12796,20,27,20,2025,2,2,11.213,56.0,54.7,24448.0,0
txn_0000531,card_0311,merchant_162,M,job_25,health_fitness,city_40,S07,97362,23,18,29,2025,11,5,19.527,68.0,175.74,3221.0,0
txn_0002417,card_0570,merchant_144,M,job_28,grocery_pos,city_02,S02,43544,5,43,44,2025,1,24,25.721,58.0,13.46,39651.0,0
txn_0005975,card_0619,merchant_021,F,job_14,shopping_pos,city_25,S00,24656,18,0,58,2025,1,1,12.775,56.0,91.25,32236.0,0
txn_0004144,card_0552,merchant_166,M,job_01,shopping_net,city_42,S02,92067,12,23,21,2025,12,11,42.111,21.0,22.82,57138.0,0
txn_0006251,card_0859,merchant_077,M,job_18,food_dining,city_09,S07,68835,23,36,50,2025,1,12,16.131,40.0,31.4,10627.0,0
txn_0005699,card_0752,merchant_184,F,job_01,gas_transport,city_13,S06,59609,5,25,13,2025,9,22,14.616,40.0,113.24,6287.0,0
txn_0001512,card_0163,merchant_068,F,job_22,shopping_pos,city_49,S09,67299,21,32,24,2025,10,26,57.943,51.0,151.78,122016.0,0
txn_0004585,card_0631,merchant_009,F,job_00,grocery_pos,city_31,S12,93489,18,8,3,2025,8,22,52.837,58.0,135.85,49087.0,0
txn_0000490,card_0031,merchant_110,F,job_22,health_fitness,city_57,S07,59121,0,32,39,2025,1,1,61.019,29.0,123.05,12460.0,0
txn_0007616,card_0178,merchant_019,M,job_13,food_dining,city_03,S13,98684,8,19,36,2025,7,18,24.838,45.0,16.11,11313.0,0
txn_0006466,card_0644,merchant_186,M,job_07,health_fitness,city_35,S08,41705,9,13,49,2025,4,20,15.594,35.0,112.77,400191.0,0
txn_0003824,card_0174,merchant_101,M,job_14,health_fitness,city_33,S05,48707,20,0,41,2025,5,26,15.725,39.0,23.06,3580.0,0
txn_0003647,card_0581,merchant_116,M,job_00,personal_care,city_26,S11,42516,6,26,6,2025,12,14,1.638,35.0,100.19,42682.0,0
txn_0000090,card_0785,merchant_113,M,job_16,grocery_pos,city_33,S00,74892,3,26,34,2025,10,23,49.168,38.0,37.53,25749.0,0
txn_0004376,card_0374,merchant_185,M,job_24,grocery_pos,city_13,S08,18552,5,50,8,2025,6,21,31.536,43.0,21.49,6574.0,0
txn_0000246,card_0777,merchant_066,F,job_13,shopping_pos,city_27,S07,33710,6,21,13,2025,2,8,22.51,42.0,49.12,33508.0,0
txn_0006088,card_0071,merchant_095,F,job_13,food_dining,city_12,S00,18566,9,8,40,2025,12,29,46.965,29.0,119.84,48466.0,0
txn_0006172,card_0648,merchant_046,M,job_15,entertainment,city_46,S01,92119,15,10,4,2025,5,6,57.933,55.0,90.56,11767.0,0
txn_0003250,card_0034,merchant_074,M,job_14,health_fitness,city_24,S06,96482,1,39,30,2025,5,29,0.336,31.0,82.41,14379.0,0
txn_0002807,card_0449,merchant_074,F,job_19,health_fitness,city_25,S01,51088,12,46,54,2025,8,29,82.88,77.0,188.1,42978.0,0
txn_0001148,card_0343,merchant_008,M,job_15,misc_net,city_36,S07,97250,13,0,16,2025,7,13,2.317,55.0,78.93,16757.0,0
txn_0003536,card_0472,merchant_186,F,job_14,health_fitness,city_17,S06,85057,10,49,2,2025,3,19,17.254,37.0,35.13,35006.0,0
txn_0007442,card_0517,merchant_041,F,job_14,shopping_net,city_26,S06,21782,13,35,44,2025,2,28,765.397,46.0,7516.01,12072.0,1
txn_0002606,card_0310,merchant_178,M,job_19,misc_net,city_16,S05,30935,6,12,13,2025,10,6,942.704,36.0,2167.56,2710.0,1
txn_0001632,card_0549,merchant_058,M,job_03,shopping_pos,city_30,S05,45089,23,23,26,2025,10,24,28.909,54.0,161.11,25633.0,0
txn_0000870,card_0113,merchant_016,F,job_10,travel,city_46,S14,30154,19,13,34,2025,2,28,42.448,45.0,172.64,8733.0,0
txn_0004936,card_0377,merchant_035,M,job_24,shopping_pos,city_28,S12,98857,19,55,57,2025,10,6,43.138,31.0,114.57,19481.0,0
txn_0001226,card_0691,merchant_100,M,job_11,health_fitness,city_15,S07,93630,6,9,16,2025,10,4,4.0,50.0,359.08,114545.0,0
txn_0006165,card_0266,merchant_051,F,job_00,misc_net,city_43,S03,56983,12,53,11,2025,10,25,23.412,38.0,317.89,25085.0,0
txn_0004578,card_0804,merchant_191,M,job_29,shopping_pos,city_45,S00,33511,22,10,39,2025,7,20,3.936,40.0,102.1,4826.0,0
txn_0006518,card_0851,merchant_188,M,job_28,personal_care,city_52,S07,32797,18,47,28,2025,9,2,20.609,31.0,45.28,264041.0,0
txn_0000721,card_0534,merchant_202,M,job_10,shopping_pos,city_33,S08,98828,18,39,33,2025,2,15,50.616,44.0,61.98,20508.0,0
txn_0002122,card_0674,merchant_173,M,job_04,misc_net,city_06,S10,12999,7,0,57,2025,7,12,1.985,46.0,219.54,72437.0,0
txn_0000032,card_0377,merchant_002,M,job_24,food_dining,city_28,S12,98857,11,6,58,2025,1,18,1.307,31.0,59.94,19481.0,0
txn_0003029,card_0724,merchant_157,M,job_17,health_fitness,city_03,S09,97406,9,40,5,2025,10,30,812.587,35.0,527.82,17517.0,1
txn_0004841,card_0519,merchant_147,M,job_15,misc_net,city_46,S06,14654,1,11,30,2025,3,10,18.454,29.0,576.72,18666.0,0
txn_0004732,card_0080,merchant_177,M,job_18,gas_transport,city_23,S04,73851,22,6,48,2025,8,28,29.243,61.0,36.67,9072.0,0
txn_0007052,card_0085,merchant_026,M,job_20,shopping_pos,city_10,S01,23885,9,49,28,2025,5,10,12.118,49.0,136.6,6198.0,0
txn_0007045,card_0186,merchant_085,F,job_25,shopping_net,city_49,S13,25916,10,30,55,2025,7,6,50.443,21.0,131.45,6255.0,0
txn_0004594,card_0435,merchant_146,F,job_31,grocery_pos,city_47,S00,12883,0,46,52,2025,4,9,17.375,61.0,27.67,6401.0,0
txn_0004417,card_0337,merchant_174,F,job_03,entertainment,city_01,S02,52521,7,16,13,2025,6,2,94.429,21.0,36.5,26908.0,0
txn_0007846,card_0480,merchant_115,F,job_31,gas_transport,city_45,S03,91349,10,20,30,2025,3,4,65.005,61.0,21.33,46398.0,0
txn_0006328,card_0522,merchant_132,F,job_18,misc_net,city_20,S11,98681,23,36,55,2025,1,29,16.327,20.0,63.59,10063.0,0
txn_0007555,card_0502,merchant_053,M,job_09,travel,city_34,S11,27106,19,35,51,2025,6,25,33.587,56.0,71.0,6066.0,0
txn_0001598,card_0542,merchant_034,F,job_29,misc_net,city_32,S13,24699,22,53,56,2025,5,15,23.292,32.0,215.65,22241.0,0
txn_0001295,card_0866,merchant_044,M,job_16,entertainment,city_14,S06,81918,18,31,56,2025,1,2,29.65,48.0,108.03,9002.0,0
txn_0003825,card_0275,merchant_025,F,job_10,travel,city_24,S07,64305,11,55,5,2025,5,20,4.701,45.0,170.19,13250.0,0
txn_0000898,card_0337,merchant_030,F,job_03,health_fitness,city_01,S02,52521,9,54,4,2025,10,23,44.746,21.0,119.67,26908.0,0
txn_0000734,card_0524,merchant_110,F,job_08,health_fitness,city_44,S09,80986,19,10,30,2025,12,10,8.821,36.0,50.31,22837.0,0
txn_0006267,card_0526,merchant_155,M,job_21,shopping_pos,city_20,S08,14127,6,47,21,2025,4,11,21.207,31.0,77.13,25497.0,0
txn_0004053,card_0536,merchant_089,F,job_13,health_fitness,city_27,S05,97654,14,30,3,2025,2,2,35.691,31.0,141.88,18702.0,0
txn_0002440,card_0085,merchant_037,M,job_20,shopping_net,city_10,S01,23885,18,28,20,2025,11,22,17.495,49.0,98.28,6198.0,0
txn_0006970,card_0234,merchant_083,F,job_19,food_dining,city_59,S12,22686,3,3,21,2025,5,27,83.534,41.0,15.26,25750.0,0
txn_0003995,card_0690,merchant_018,M,job_23,personal_care,city_20,S03,16125,9,27,46,2025,2,24,12.399,33.0,215.61,15110.0,0
txn_0001687,card_0546,merchant_004,F,job_30,travel,city_19,S11,47216,2,46,44,2025,12,20,12.96,59.0,111.53,101022.0,0
txn_0006133,card_0398,merchant_039,F,job_16,misc_net,city_34,S02,75813,10,34,57,2025,8,14,47.724,18.0,117.4,19313.0,0
txn_0001246,card_0415,merchant_093,M,job_09,personal_care,city_23,S07,22747,17,25,29,2025,2,3,46.135,34.0,50.15,17953.0,0
txn_0003982,card_0045,merchant_060,M,job_03,entertainment,city_37,S06,57578,18,24,41,2025,2,10,43.235,35.0,255.06,35324.0,0
txn_0006122,card_0339,merchant_153,M,job_01,grocery_pos,city_24,S02,55884,12,35,55,2025,9,18,17.831,53.0,23.93,166877.0,0
txn_0003898,card_0550,merchant_094,M,job_09,gas_transport,city_32,S05,39627,9,25,1,2025,10,10,60.976,49.0,85.43,101675.0,0
txn_0005790,card_0689,merchant_121,M,job_00,entertainment,city_21,S10,37761,5,53,57,2025,10,12,78.438,39.0,43.3,14870.0,0
txn_0004503,card_0775,merchant_012,M,job_31,personal_care,city_19,S03,62574,4,2,15,2025,5,17,52.73,48.0,156.34,36379.0,0
txn_0005049,card_0169,merchant_032,F,job_00,travel,city_09,S03,40019,22,30,5,2025,4,17,292.64,55.0,224.02,10738.0,0
txn_0003566,card_0103,merchant_205,F,job_28,personal_care,city_14,S00,91520,10,24,7,2025,1,28,60.734,38.0,78.21,73460.0,0
txn_0002087,card_0714,merchant_155,M,job_01,shopping_pos,city_06,S08,77675,10,18,19,2025,10,1,14.951,49.0,117.31,76783.0,0
txn_0001892,card_0173,merchant_203,M,job_16,travel,city_20,S03,21450,8,47,50,2025,7,5,33.877,66.0,277.62,16694.0,0
txn_0000529,card_0101,merchant_054,F,job_23,shopping_pos,city_31,S06,30760,16,37,59,2025,2,20,6.13,32.0,76.33,77925.0,0
txn_0006590,card_0205,merchant_125,F,job_05,gas_transport,city_07,S12,86390,8,54,45,2025,5,2,36.308,21.0,96.7,40780.0,0
txn_0005629,card_0731,merchant_025,F,job_28,travel,city_48,S11,34330,23,41,18,2025,9,8,34.693,56.0,182.63,207616.0,0
txn_0000811,card_0364,merchant_168,F,job_07,entertainment,city_57,S10,27982,22,43,37,2025,8,17,236.899,60.0,1526.45,39793.0,1
txn_0001205,card_0459,merchant_032,F,job_11,travel,city_59,S13,63415,10,26,50,2025,2,24,14.911,50.0,546.41,10654.0,0
txn_0004845,card_0787,merchant_183,M,job_13,food_dining,city_19,S14,15296,4,50,0,2025,1,19,6.202,66.0,13.93,16097.0,0
txn_0005781,card_0022,merchant_186,F,job_14,health_fitness,city_18,S01,39758,14,43,59,2025,11,3,1.514,45.0,29.97,48419.0,0
txn_0004358,card_0328,merchant_145,F,job_04,health_fitness,city_03,S03,69639,16,24,12,2025,11,1,12.111,59.0,27.82,159076.0,0
txn_0004639,card_0106,merchant_047,M,job_27,personal_care,city_17,S04,24075,1,24,21,2025,7,8,39.34,71.0,36.9,39328.0,0
txn_0003062,card_0895,merchant_174,M,job_06,entertainment,city_22,S04,66425,3,50,59,2025,12,13,6.993,28.0,66.29,12348.0,0
txn_0003922,card_0606,merchant_170,F,job_29,grocery_pos,city_22,S04,91583,5,51,35,2025,2,3,4.254,68.0,80.0,20362.0,0
txn_0001578,card_0065,merchant_066,F,job_18,shopping_pos,city_24,S08,50551,0,5,29,2025,5,13,14.554,55.0,89.36,34216.0,0
txn_0006712,card_0498,merchant_149,M,job_00,misc_net,city_13,S14,81434,16,17,3,2025,4,6,10.084,50.0,76.44,4126.0,0
txn_0001227,card_0879,merchant_020,M,job_21,food_dining,city_22,S01,58345,14,14,13,2025,8,6,3.177,59.0,29.72,52851.0,0
txn_0007874,card_0587,merchant_205,F,job_00,personal_care,city_58,S03,29244,8,57,16,2025,12,18,14.617,43.0,26.93,37327.0,0
txn_0007133,card_0752,merchant_160,F,job_01,travel,city_13,S06,59609,23,10,28,2025,9,13,5.928,40.0,215.37,6287.0,0
txn_0002023,card_0589,merchant_085,M,job_16,shopping_net,city_52,S02,91007,9,16,14,2025,4,18,64.281,38.0,66.07,93917.0,0
txn_0007410,card_0012,merchant_176,M,job_12,travel,city_40,S14,64844,14,39,42,2025,5,25,61.976,62.0,134.18,122514.0,0
txn_0002253,card_0458,merchant_098,M,job_03,grocery_pos,city_00,S10,28475,19,3,41,2025,8,24,25.667,41.0,12.85,43530.0,0
txn_0003699,card_0232,merchant_148,F,job_25,food_dining,city_05,S02,82743,9,8,39,2025,3,1,27.383,30.0,49.55,3694.0,0
txn_0002763,card_0425,merchant_183,F,job_06,food_dining,city_37,S13,22580,0,34,57,2025,1,2,56.977,42.0,198.31,116799.0,0
txn_0007962,card_0081,merchant_064,F,job_22,shopping_net,city_15,S14,12893,22,1,24,2025,10,17,50.612,44.0,191.35,5442.0,0
txn_0005011,card_0303,merchant_103,M,job_24,gas_transport,city_07,S14,11084,6,3,23,2025,10,24,48.617,51.0,38.54,69693.0,0
txn_0003715,card_0024,merchant_170,M,job_07,grocery_pos,city_46,S11,84924,0,27,46,2025,6,25,39.458,29.0,40.47,31028.0,0
txn_0005847,card_0178,merchant_012,M,job_13,personal_care,city_03,S13,98684,22,23,8,2025,5,31,51.946,45.0,52.49,11313.0,0
txn_0006281,card_0552,merchant_218,M,job_01,misc_net,city_42,S02,92067,15,32,39,2025,10,4,32.953,21.0,211.98,57138.0,0
txn_0006941,card_0385,merchant_088,F,job_01,grocery_pos,city_17,S05,40575,20,4,30,2025,2,1,33.458,58.0,19.06,71781.0,0
txn_0007643,card_0212,merchant_074,M,job_06,health_fitness,city_09,S07,70737,2,52,8,2025,4,9,19.065,20.0,251.92,20452.0,0
txn_0004280,card_0588,merchant_094,M,job_03,gas_transport,city_57,S02,13776,1,11,6,2025,12,7,32.747,36.0,35.63,336544.0,0
txn_0005169,card_0681,merchant_039,F,job_06,misc_net,city_51,S11,90594,1,49,31,2025,11,30,6.913,57.0,247.61,3818.0,0
txn_0003914,card_0114,merchant_193,M,job_16,travel,city_19,S02,75298,17,34,25,2025,4,11,12.191,51.0,528.07,67304.0,0
txn_0001473,card_0659,merchant_121,F,job_27,entertainment,city_03,S07,12268,15,45,14,2025,4,16,20.493,32.0,604.86,4078.0,0
txn_0005492,card_0027,merchant_125,M,job_09,gas_transport,city_59,S00,31335,0,16,6,2025,6,12,45.662,52.0,57.76,36787.0,0
txn_0003643,card_0882,merchant_073,F,job_00,shopping_net,city_23,S03,85212,9,36,26,2025,7,23,46.293,47.0,461.73,17026.0,0
txn_0001835,card_0619,merchant_025,F,job_14,travel,city_25,S00,24656,16,30,16,2025,9,2,11.169,56.0,139.2,32236.0,0
txn_0002450,card_0308,merchant_186,F,job_09,health_fitness,city_16,S09,27657,22,26,37,2025,6,7,40.583,57.0,104.03,39872.0,0
txn_0004531,card_0125,merchant_007,M,job_01,misc_net,city_07,S12,99124,1,57,17,2025,6,13,18.611,51.0,82.63,13467.0,0
txn_0005008,card_0406,merchant_037,F,job_08,shopping_net,city_08,S12,32627,0,27,21,2025,4,10,9.39,30.0,58.84,20308.0,0
txn_0000681,card_0743,merchant_078,F,job_19,travel,city_22,S03,33163,22,12,54,2025,1,9,36.153,40.0,498.77,154889.0,0
txn_0007528,card_0899,merchant_219,M,job_16,misc_net,city_07,S09,41084,20,51,22,2025,8,20,62.887,52.0,225.69,6951.0,0
txn_0000779,card_0540,merchant_136,M,job_24,personal_care,city_25,S03,75342,1,50,59,2025,7,1,16.121,32.0,132.93,5137.0,0
txn_0002859,card_0641,merchant_210,M,job_07,misc_net,city_00,S04,34651,11,41,39,2025,2,25,9.298,59.0,66.25,11412.0,0
txn_0001913,card_0190,merchant_131,M,job_16,grocery_pos,city_31,S02,20080,4,1,16,2025,8,24,126.498,18.0,131.23,19592.0,0
txn_0001185,card_0679,merchant_142,M,job_19,grocery_pos,city_08,S05,85983,8,22,48,2025,3,7,15.981,50.0,108.19,3693.0,0
txn_0001428,card_0494,merchant_122,F,job_06,shopping_pos,city_42,S11,96384,8,13,29,2025,7,5,11.656,64.0,333.9,16704.0,0
txn_0000955,card_0567,merchant_066,F,job_12,shopping_pos,city_10,S10,26318,6,51,1,2025,11,11,8.753,69.0,80.55,8099.0,0
txn_0007025,card_0337,merchant_128,F,job_03,travel,city_01,S02,52521,23,8,24,2025,9,1,21.867,21.0,416.4,26908.0,0
txn_0001354,card_0480,merchant_060,F,job_31,entertainment,city_45,S03,91349,16,51,49,2025,7,27,33.142,61.0,48.54,46398.0,0
txn_0000634,card_0670,merchant_116,M,job_02,personal_care,city_53,S14,81895,1,43,42,2025,2,10,62.526,18.0,18.6,15686.0,0
txn_0004948,card_0707,merchant_169,M,job_19,travel,city_37,S09,81929,7,20,9,2025,12,4,119.18,44.0,702.81,28541.0,0
txn_0003433,card_0684,merchant_191,F,job_20,shopping_pos,city_20,S11,20964,22,4,0,2025,2,5,3.455,44.0,83.29,150976.0,0
txn_0001935,card_0324,merchant_059,M,job_13,travel,city_44,S05,67434,5,45,2,2025,6,7,21.227,71.0,534.4,406138.0,0
txn_0006409,card_0553,merchant_063,F,job_07,shopping_net,city_27,S05,97886,19,32,43,2025,5,31,29.117,46.0,50.45,49966.0,0
txn_0003955,card_0270,merchant_067,F,job_20,health_fitness,city_11,S09,14125,0,12,12,2025,9,20,16.42,38.0,518.47,18861.0,0
txn_0003482,card_0623,merchant_141,F,job_04,gas_transport,city_49,S09,57991,7,40,27,2025,1,19,60.169,30.0,27.73,60550.0,0
txn_0006770,card_0656,merchant_141,M,job_28,gas_transport,city_50,S00,39426,6,12,35,2025,8,17,3.94,43.0,117.39,19954.0,0
txn_0001028,card_0860,merchant_199,M,job_12,misc_net,city_26,S01,19229,12,45,25,2025,3,7,21.508,60.0,224.09,90177.0,1
txn_0003151,card_0875,merchant_146,M,job_04,grocery_pos,city_35,S10,38814,19,27,22,2025,11,27,9.315,32.0,18.49,32732.0,0
txn_0007293,card_0503,merchant_034,M,job_10,misc_net,city_52,S02,11460,8,36,38,2025,10,13,9.378,61.0,184.32,104628.0,0
txn_0007507,card_0473,merchant_032,F,job_13,travel,city_27,S05,94815,5,13,10,2025,8,17,34.127,51.0,359.26,22643.0,0
txn_0000606,card_0345,merchant_134,F,job_31,misc_net,city_26,S13,75980,12,42,21,2025,2,19,22.356,37.0,305.38,17520.0,0
txn_0004787,card_0366,merchant_190,F,job_01,shopping_pos,city_18,S12,80676,18,14,32,2025,6,18,6.02,47.0,34.16,95079.0,0
txn_0000399,card_0022,merchant_106,F,job_14,health_fitness,city_18,S01,39758,20,24,52,2025,12,10,14.167,45.0,117.75,48419.0,0
txn_0007864,card_0693,merchant_107,M,job_00,personal_care,city_36,S02,18490,17,38,36,2025,1,14,20.388,35.0,114.63,50121.0,0
txn_0006748,card_0621,merchant_086,F,job_22,entertainment,city_45,S02,56724,23,29,30,2025,1,13,29.33,48.0,54.64,48845.0,0
txn_0004797,card_0069,merchant_179,F,job_01,shopping_pos,city_46,S14,29522,18,4,5,2025,4,8,537.251,38.0,1042.19,7418.0,0
txn_0006549,card_0882,merchant_211,F,job_00,misc_net,city_23,S03,85212,9,33,32,2025,9,26,63.454,47.0,352.66,17026.0,0
txn_0003676,card_0799,merchant_193,F,job_30,travel,city_23,S06,69662,23,48,28,2025,8,30,23.612,39.0,523.62,33559.0,0
txn_0005918,card_0368,merchant_131,F,job_30,grocery_pos,city_56,S02,63084,5,8,36,2025,7,14,9.648,19.0,99.61,100818.0,0
txn_0002421,card_0594,merchant_083,F,job_13,food_dining,city_28,S02,60809,23,37,54,2025,11,22,7.723,59.0,61.12,87798.0,0
txn_0005234,card_0897,merchant_105,F,job_05,shopping_net,city_25,S08,44933,4,51,43,2025,6,3,47.552,35.0,59.44,19040.0,0
txn_0007714,card_0152,merchant_085,M,job_16,shopping_net,city_04,S01,96449,9,49,52,2025,1,22,102.84,43.0,22.94,5972.0,0
txn_0005429,card_0080,merchant_146,M,job_18,grocery_pos,city_23,S04,73851,16,21,56,2025,3,21,9.933,61.0,29.93,9072.0,0
txn_0006821,card_0687,merchant_093,M,job_02,personal_care,city_03,S11,82575,22,41,4,2025,5,24,27.27,46.0,60.69,25403.0,0
txn_0001285,card_0074,merchant_023,M,job_04,food_dining,city_24,S08,68154,3,29,11,2025,6,12,67.014,46.0,14.78,52934.0,0
txn_0006026,card_0805,merchant_016,M,job_27,travel,city_45,S13,90524,20,27,11,2025,6,19,8.728,38.0,271.95,281058.0,0
txn_0006159,card_0227,merchant_076,M,job_20,entertainment,city_57,S04,59453,23,55,22,2025,4,20,43.692,36.0,70.99,25955.0,0
txn_0004506,card_0326,merchant_001,F,job_03,travel,city_18,S01,55158,7,26,17,2025,11,27,38.209,43.0,235.44,35626.0,0
txn_0007784,card_0308,merchant_202,F,job_09,shopping_pos,city_16,S09,27657,6,22,50,2025,3,9,65.443,57.0,51.14,39872.0,0
txn_0006578,card_0166,merchant_046,F,job_29,entertainment,city_22,S04,71070,23,9,24,2025,7,15,4.854,60.0,65.19,1557.0,0
txn_0006021,card_0147,merchant_182,F,job_19,entertainment,city_55,S05,98653,0,34,43,2025,3,3,35.296,34.0,438.61,6312.0,0
txn_0007139,card_0475,merchant_021,M,job_30,shopping_pos,city_25,S08,12004,6,9,40,2025,10,12,22.294,49.0,65.04,3648.0,0
txn_0000685,card_0697,merchant_120,M,job_23,health_fitness,city_53,S14,79307,15,11,13,2025,11,23,46.436,45.0,196.66,8472.0,0
txn_0004311,card_0868,merchant_089,F,job_02,health_fitness,city_04,S11,89983,14,48,33,2025,12,11,15.117,73.0,103.65,13121.0,0
txn_0000824,card_0655,merchant_074,M,job_05,health_fitness,city_28,S06,39512,9,11,35,2025,11,19,22.011,66.0,121.43,14813.0,0
txn_0000425,card_0348,merchant_038,F,job_10,food_dining,city_50,S02,97298,21,42,8,2025,8,24,8.435,20.0,15.43,14210.0,0
txn_0007699,card_0702,merchant_085,F,job_26,shopping_net,city_45,S02,22007,1,48,16,2025,8,3,24.683,58.0,38.93,19523.0,0
txn_0002375,card_0280,merchant_109,F,job_19,health_fitness,city_49,S10,87828,14,43,35,2025,8,1,25.638,69.0,32.69,30512.0,0
txn_0007801,card_0302,merchant_123,F,job_31,grocery_pos,city_10,S13,55833,4,1,5,2025,8,15,28.496,58.0,103.69,11932.0,0
txn_0004933,card_0376,merchant_127,M,job_21,food_dining,city_06,S01,67960,18,35,24,2025,3,21,21.434,33.0,64.93,2871.0,0
txn_0006958,card_0544,merchant_201,M,job_04,gas_transport,city_35,S10,21600,21,50,43,2025,3,20,16.035,58.0,53.56,18509.0,0
txn_0005571,card_0397,merchant_180,F,job_21,health_fitness,city_51,S04,86112,14,25,32,2025,7,6,102.578,48.0,205.17,71633.0,0
txn_0003993,card_0771,merchant_168,M,job_18,entertainment,city_55,S11,25297,16,36,8,2025,5,8,25.1,43.0,108.03,8722.0,0
txn_0004271,card_0387,merchant_188,M,job_07,personal_care,city_15,S02,16411,17,22,11,2025,6,20,20.876,64.0,49.58,31746.0,0
txn_0001654,card_0063,merchant_077,M,job_06,food_dining,city_22,S00,96597,12,25,3,2025,3,17,8.882,41.0,32.61,47888.0,0
txn_0001284,card_0033,merchant_110,M,job_20,health_fitness,city_04,S03,78437,11,32,40,2025,4,25,11.434,66.0,67.24,13048.0,0
txn_0000654,card_0631,merchant_164,F,job_00,shopping_pos,city_31,S12,93489,22,5,7,2025,10,18,0.592,58.0,96.16,49087.0,0
txn_0001805,card_0338,merchant_051,F,job_09,misc_net,city_32,S04,75045,8,29,19,2025,12,19,10.348,53.0,73.39,18323.0,0
txn_0006880,card_0897,merchant_010,F,job_05,health_fitness,city_25,S08,44933,3,3,24,2025,9,30,14.935,35.0,201.07,19040.0,0
txn_0007763,card_0096,merchant_027,F,job_16,misc_net,city_34,S13,37725,16,55,12,2025,7,25,22.186,80.0,76.34,6622.0,0
txn_0004807,card_0390,merchant_170,M,job_07,grocery_pos,city_21,S05,77902,13,47,34,2025,2,26,7.986,32.0,80.86,7242.0,0
txn_0001747,card_0068,merchant_042,F,job_29,misc_net,city_01,S07,48337,12,10,6,2025,3,23,6.225,18.0,148.43,9723.0,0
txn_0001672,card_0763,merchant_006,M,job_17,shopping_net,city_24,S00,97082,16,47,6,2025,11,6,5.392,34.0,57.51,125836.0,0
txn_0007626,card_0808,merchant_174,F,job_07,entertainment,city_31,S00,33457,11,26,36,2025,10,5,10.596,40.0,78.68,8599.0,0
txn_0002244,card_0202,merchant_143,F,job_29,travel,city_23,S12,82464,22,51,20,2025,1,7,20.053,48.0,437.36,62282.0,0
txn_0007406,card_0363,merchant_036,M,job_26,entertainment,city_54,S01,44037,3,54,0,2025,11,13,15.587,68.0,60.16,6117.0,0
txn_0005095,card_0648,merchant_204,M,job_15,misc_net,city_46,S01,92119,9,38,31,2025,7,27,21.102,55.0,266.62,11767.0,0
